#! FIELDS time rct deltaF_-2.500000 deltaF_-2.314815 deltaF_-2.129630 deltaF_-1.944444 deltaF_-1.759259 deltaF_-1.574074 deltaF_-1.388889 deltaF_-1.203704 deltaF_-1.018519 deltaF_-0.833333 deltaF_-0.648148 deltaF_-0.462963 deltaF_-0.277778 deltaF_-0.092593 deltaF_0.092593 deltaF_0.277778 deltaF_0.462963 deltaF_0.648148 deltaF_0.833333 deltaF_1.018519 deltaF_1.203704 deltaF_1.388889 deltaF_1.574074 deltaF_1.759259 deltaF_1.944444 deltaF_2.129630 deltaF_2.314815 deltaF_2.500000
#! SET print_stride  100
                      0                      0      12.74158341252624      8.207224569403561      4.666098269995358      2.118204514301626     0.5635433023223706   0.002114634057588989     0.4339185095072819      1.858954928671449      4.277223891550088      7.688725398143202      12.09345944845079      17.49142604247286      23.88262518020939       31.2670568616604      39.64472108682588      49.01561785570585      59.37974716830026      70.73710902460918      83.08770342463256      96.43153036837043      110.7685898558228      126.0988818869895      142.4224064618709      159.7391635804666      178.0491532427768      197.3523754488015      217.6488301985407      238.9385174919944
                    250      -4.08132965056444      2.046584761892491      1.128307558835218       1.04866042500369      1.410798694750841     0.9768650220580971     0.5276357262827069     0.9670824679208451      2.392692009391931      4.811009528550991      8.222515693437868      12.62725024642855      18.02521690006619      24.41641604534149      31.80084772778327      40.17851195308178      49.54940872197981      59.91353803457669      71.27089989088596      83.62149429038857      96.96307643803071      102.1170386561911      102.1196943171667      102.6749331645042      102.6679777830486      102.6565254772534      103.0800836576827      103.9595110853689      105.5554461615533
                    500     -4.769514041782255      2.046584761892491      1.128307558835218       1.04866042500369      1.410798694750841     0.9768650220580971     0.5276357262827069     0.9670824679208451      2.392692009391931      4.811009528550991      8.222515693437868      12.62725024642855      18.02521690006619      24.41641604533945      31.80084764589748      40.17519995872561      44.60149498542994      44.17418351606286        44.310738083874       44.3544088689924      42.60694492336732      40.91425394152164      40.05177904238209      39.78245046441958      39.82333832664503      40.27559111326929       41.1117107390476      42.35875827724754      44.33599595637498
                    750     -4.179631994563215      3.040272165801328      2.121994962744052      2.042347828912502      2.404486098636063      1.970552421767603      1.521322857780565      1.960753954937117      3.385456336814186      5.752509016377479      7.797605115650491      8.242986116207621      7.901922925394658      6.944813461119956      6.674770737354375      6.786787265645209      6.127901489289311      5.556071205215789      5.675480597222422      5.238190268239801        3.1368510718324       1.59893745919178      0.964775623976726      1.122086662105733      1.454116082315471       1.52575596776177      2.076366266445304      3.433118704149713      5.619498892567261
                   1000    -0.6254210113277309      6.881334311594502      5.963057108537228      5.883409974705676      6.245548244428938       5.81161456747705      5.362384994852778      5.801815253200806       7.22643189003163      9.584118808577566      11.31232597609514      10.86198758327735      9.794190299788234       8.73080949751037      7.967035056869773      7.613354886397224      7.278082914697451      6.252601492460311      5.101624084071153      4.230599210665998      3.367536975828159      2.300621650244636       1.26296732903731     0.5449202857740378     0.3504654879055343     0.7135577625212131      1.546875929449974      2.855432154880188      4.804004282974796
                   1250    -0.5099890293684932      7.029451940332319      5.948932949595442      5.478846556748981      5.305707641733079      5.171846459478843      5.189907355106051      5.787142185403164       7.18465585562001      9.333433807816125      11.24076365366347      11.12261087336783      10.10077202753254      9.060795411632858      8.303221577540615      7.935441439516991      7.493192745981699      6.358761408825812      5.172582944951215      4.239542574990615      3.348473791448714      2.342103477467981      1.332176756903072     0.5739624485125465      0.331767813543404     0.6809589473805343      1.536707211567484      2.854451273637075      4.764546310365067
                   1500    -0.6744919887556535       6.70807425882778      5.346306851249785      4.493031524117793      4.083376114050237      4.070602494860314      4.396514317036205      5.170356063201311       6.50696810252345      8.281917111938794      10.04018915810041      10.79192142522433       10.0884500314907      9.077003784188763      8.320675310865528      7.952926821968691      7.510678617285421      6.376247282886005      5.190068819014392      4.257028449053793      3.365959665511895      2.359589351531162      1.349662630966254     0.5914483225757281     0.3492536876065854     0.6984448214437159      1.554193085630665      2.871937147700256      4.782032184428245
                   1750     -0.790845113117303      6.172597628466879      4.711281385862822      3.772334947891725      3.271079134386208      3.184322501470833      3.512747827760435      4.320816155458872       5.63709655873278      7.334493998671027      9.147237844646094      10.38548155769938      10.08163123075648      9.113125469908116      8.358210909016833      7.990486417589029      7.548238444636274      6.413807111023234      5.227628647152124      4.294588277191525       3.40351949364963      2.397149179668897      1.387222459103986     0.6290081507134613     0.3868135157443187     0.7360046495814491      1.591752913768398       2.90949697583799      4.819592012565977
                   2000    -0.8422619782548016      5.626854268133242      4.036911899379698      2.994896232232007      2.447781719723969      2.390887278422885      2.788773373197607      3.632948627677568      4.942597206127316      6.637770084101039       8.48522566340584      10.02688219692948      10.11383758300939      9.193377863312396      8.440111330104306      8.072422139057551      7.630174637271524      6.495743305917469      5.309564842048398        4.3765244720878      3.485455688545898      2.479085374565165      1.469158654000256     0.7109443456097316     0.4687497106405887     0.8179408444777195      1.673689108664667      2.991433170734259      4.901528207462252
                   2250    -0.8469568272066922      5.196641288464643      3.504230780029442      2.435820633133279      1.920601601786517      1.897684815502577      2.310710710578906      3.144416582977972      4.388619420193767      5.939638143823752      7.668024527793053      9.417117734627315      10.07643738871929      9.270450908047568      8.533724867038249      8.178503639578198      7.742276559869015      6.608673409063831      5.422514148177679      4.489473933080306      3.598405150133105      2.592034836153253      1.582108115588344     0.8238938071978207     0.5816991722286775     0.9308903060658086      1.786638570252755      3.104382632322347      5.014477669050338
                   2500      -0.78230436609668      4.727123572574457      3.030700181227357      1.959746684790677      1.468430258955395      1.491175593324573      1.945508803927338      2.797545313413329      4.028471600951026      5.552797694378773      7.259945210370038      9.019258527028217      10.06046991630812      9.432919655870798      8.703491702395747      8.348404141709018      7.912178536794173      6.778575391876232      5.592416130994575      4.659375915897204      3.768307132949998      2.761936818970145      1.752010098405238     0.9937957900147159     0.7516011550455728      1.100792288882703       1.95654055306965      3.274284615139239      5.184379651867236
                   2750    -0.6533952451941748      4.475481138115255      2.839716656202392      1.746069004338232      1.173545380161584      1.115885112167801      1.551922985378708      2.454271118845178      3.769838777543098       5.37774801453477      7.151787373072533      8.935068231834155      10.05514193115364      9.589977326458412      8.910214128759248       8.56930100855668      8.136083451808654      7.002700897948223      5.816544595061019      4.883504394174061      3.992435611259934      2.986065297280112      1.976138576715202       1.21792426832468     0.9757296333555372      1.324920767192667      2.180669031379615      3.498413093449205      5.408508130177201
                   3000    -0.5395183938911985      4.266072268349463      2.658904825185846       1.58180459565836     0.9994614561180764     0.9258343492228402      1.365683592774638       2.28645742427017      3.600629717870127      5.172082613260862      6.940298005102421        8.8254000846919      10.10453862052561      9.745695158417004      9.100377033329577      8.768205831063945      8.336762710221986      7.203511643816557       6.01735712315687      5.084316930814733        4.1932481479202       3.18687783394039      2.176951113375481      1.418736804984959      1.176542170015817      1.525733303852947      2.381481568039894      3.699225630109484      5.609320666837484
                   3250    -0.4335360263742493      4.233345264575538      2.582162101359156      1.481937030923725     0.8846806280939505     0.7977292615638074      1.235526087510919      2.158743162929516      3.453922681977174      5.008818395921089         6.788372635776      8.680777592831268      10.06888373782644      9.898720261248481      9.284174947848957      8.954080542598026      8.522722486909869      7.389472664324126       6.20331814710292      5.270277954764203      4.379209171869671      3.372838857889859       2.36291213732495       1.60469782893443      1.362503193965287      1.711694327802417      2.567442591989363      3.885186654058953      5.795281690786955
                   3500    -0.4046686359517287      4.208551811053772      2.563649539031536      1.468291067509202     0.8687824187654193      0.768026116818749      1.185924980470576      2.097109796901307      3.392862375615309       4.94455743485388      6.714008937232905      8.598405223050145      9.897925766290692      9.732118285829046      9.206074498306361      8.895440527843201      8.503227298190298      7.455133221700519      6.287762067592521      5.342138396206466      4.433279510595284       3.42938530736769      2.428603045014045      1.670505185505979       1.41892827607359      1.759470424624946      2.619343824807484      3.952017362203392      5.876101645801877
                   3750    -0.3869433246144194       4.29522240768754        2.6503201356653      1.554961664142966     0.9554530153991836     0.8546967134525133      1.272595577104318      2.183780393519228      3.479532965798457      5.031226763411038      6.800562357925198      8.680364304172283      9.941405171262211      9.773916190296037      9.271222582428477      8.954104784358577      8.524218093263787      7.474626317880456      6.289614282705783      5.288492829138548      4.307363371105974      3.249826295127996      2.254056037455699      1.528690814544685      1.285616667689549      1.602144661930224      2.421025184354026      3.724989680477697      5.625147036787276
                   4000    -0.4114302694211678      4.335232344244046      2.690330072221804      1.594971600699471      0.995462951955688     0.8947066500090103      1.312605513656463      2.223790328505016      3.519542583944598      5.071204045803587      6.838874572234361      8.677585212027759       9.70494450000408      9.480264106776273      9.037762738120311      8.748979556043874      8.351602097031748      7.384249368851807      6.230730177069125      5.225630133171074      4.231749351318708      3.160058878273958      2.167050845667899       1.46347093881531      1.237760297751581      1.553566327118921      2.362062052489812      3.660726959338909      5.557428724159418
                   4250    -0.4226382404482035      4.384612252616149      2.739709980593916      1.644351509071581      1.044842860327674     0.9440865583526284      1.361985417940771      2.273169875716881      3.568904627116685      5.120133637774732      6.882013450522863      8.667774021148499      9.506159851212164      9.227700601741542      8.850948548778883      8.627733800696586      8.256462967274222      7.306105059827919      6.182461021814845      5.177471966221121       4.14237806136123      3.049398744848189      2.073724537836083      1.397422654531057      1.180994962922694      1.493625286903687      2.304025875758679      3.606063511406317      5.495565665265979
                   4500    -0.3969689119157379      4.367138620033562      2.718370346661576      1.625793300936003      1.036183910571025     0.9451351655093683      1.365912196999845      2.276747712000399      3.574035036582955       5.12739803800482       6.89810142935286      8.696405035211805      9.504950868347571      9.198965788003063      8.820189504958201      8.593269810894798      8.211581992956964      7.281020095388194      6.186456306425782       5.19383609838005      4.158850376618698      3.061915534904055      2.087723330051174      1.414052473905561      1.190129100663615      1.487357104618937      2.288525612999861      3.596302346616436      5.502045808615111
                   4750    -0.3393949656151302      4.162393515038538      2.553845719688602      1.506426698919033     0.9580705596283428     0.8909972533781538      1.308959043453181      2.199398421257879      3.492163510945625      5.073334130011013      6.873756002871539      8.706105357875517      9.576287558370083      9.301990527407296      8.930859937785188      8.704835282708311      8.323193205568844      7.392632036539988      6.298068250036256       5.30544804199313      4.270462320231778      3.173527478517137      2.199335273664257      1.525664417518641      1.301741044276696      1.598969048232017      2.400137556612944      3.707914290229518      5.613657752228191
