LAMMPS data file via write_data, version 19 Sep 2019, timestep = 50000

1152 atoms
2 atom types
768 bonds
1 bond types
384 angles
1 angle types

0.0000000000000000e+00 2.2199541000000000e+01 xlo xhi
0.0000000000000000e+00 2.2199541000000000e+01 ylo yhi
0.0000000000000000e+00 2.2199541000000000e+01 zlo zhi

Masses

1 1.008
2 15.9994

Atoms # full

714 3 1 5.2000000000000002e-01 7.1760310934662908e-01 8.2509364637365878e-01 9.5150003888145396e-01 2 -1 -1
151 1 2 -1.0400000000000000e+00 4.4403667810079428e+00 1.9024583946914460e+00 5.3010933341765094e+00 0 0 -6
270 1 1 5.2000000000000002e-01 6.4996543317528577e-01 2.9326405637540249e+00 2.9121072216054938e-01 0 0 8
520 2 2 -1.0400000000000000e+00 2.0163187731126122e+00 2.4411966827945291e+00 3.2235176800166681e+00 0 0 -2
611 3 1 5.2000000000000002e-01 3.3987416626572986e+00 5.5285046120803063e+00 1.7661624528962183e+00 0 -3 -1
1118 4 1 5.2000000000000002e-01 4.4842570916896890e-01 5.3254338915434687e+00 1.4839050753327637e-01 0 1 3
522 2 1 5.2000000000000002e-01 2.9286780025873753e+00 2.6342297954506102e+00 3.4393007577796597e+00 0 0 -2
833 3 1 5.2000000000000002e-01 5.0370226586190636e+00 4.7351661638107512e+00 6.4618804340907154e-01 -2 -1 -1
195 1 1 5.2000000000000002e-01 5.1158770335253285e+00 6.4427124250627577e-01 2.1800536052524779e+00 0 0 2
924 4 1 5.2000000000000002e-01 2.2717996751886176e+00 3.7230110636525389e+00 1.5936549770132451e+00 0 1 -3
922 4 2 -1.0400000000000000e+00 2.5874085393601423e+00 3.9746471104508392e+00 7.2572573203110802e-01 0 1 -3
923 4 1 5.2000000000000002e-01 1.8100968609408825e+00 4.3024438266831355e+00 2.7343483515630029e-01 0 1 -3
194 1 1 5.2000000000000002e-01 5.7679279300491748e+00 1.8414742722322590e+00 2.8384013919403044e+00 0 0 2
626 3 1 5.2000000000000002e-01 1.1046335201423904e+01 5.0213771620368719e-01 1.8916394950516375e+00 0 1 -1
308 2 1 5.2000000000000002e-01 9.0168675044067541e+00 4.1187678784590869e+00 4.4174434744448101e+00 0 0 0
307 2 2 -1.0400000000000000e+00 8.8113525731578939e+00 4.1206231575577625e+00 5.3523146156581083e+00 0 0 0
309 2 1 5.2000000000000002e-01 7.8619460908746257e+00 4.0045899654181731e+00 5.3895517390161860e+00 0 0 0
768 3 1 5.2000000000000002e-01 9.3346133003790754e+00 3.6804947097243477e+00 2.0313163352608279e+00 -1 2 0
766 3 2 -1.0400000000000000e+00 8.9187998289088153e+00 3.0090285146114510e+00 2.5721072923434511e+00 -1 2 0
127 1 2 -1.0400000000000000e+00 8.8847796092268680e+00 5.4036100709846346e+00 1.0402876335093405e+00 0 -4 -2
767 3 1 5.2000000000000002e-01 9.6108398705271441e+00 2.3674510903148480e+00 2.7323880506652123e+00 -1 2 0
237 1 1 5.2000000000000002e-01 8.2111614018538361e+00 2.7775746068118550e+00 3.6427539737776904e-01 1 2 -2
625 3 2 -1.0400000000000000e+00 1.0982579148920923e+01 1.1306853730898356e+00 2.6107294688073015e+00 0 1 -1
58 1 2 -1.0400000000000000e+00 7.0498338143555817e+00 1.9880298075940221e+00 4.0896892634630619e+00 0 0 -3
834 3 1 5.2000000000000002e-01 5.5816647568705378e+00 3.3878915104024374e+00 1.0705595005318187e+00 -2 -1 -1
60 1 1 5.2000000000000002e-01 7.5740157690438545e+00 1.6652670821969293e+00 4.8226844156302082e+00 0 0 -3
59 1 1 5.2000000000000002e-01 7.6806178755002144e+00 2.1147149085791002e+00 3.3809771547750311e+00 0 0 -3
832 3 2 -1.0400000000000000e+00 5.7112915668309281e+00 4.3286474303105189e+00 1.1905490656537656e+00 -2 -1 -1
219 1 1 5.2000000000000002e-01 7.4880813671624944e+00 6.4402092379363327e-02 3.6605622867681770e-01 -4 -2 1
491 2 1 5.2000000000000002e-01 9.5788005063832173e+00 1.1379471173520983e-01 5.5861680970526295e-01 1 1 2
463 2 2 -1.0400000000000000e+00 2.6103816367061023e+00 6.4763220346776658e+00 4.5062558586580828e+00 0 1 0
465 2 1 5.2000000000000002e-01 3.0692607174819697e+00 6.6456474526837930e+00 3.6834664943399500e+00 0 1 0
159 1 1 5.2000000000000002e-01 4.0640943976418482e+00 1.0545740882307694e+01 1.1656418391296686e+00 -3 -1 -2
464 2 1 5.2000000000000002e-01 3.2210707929965525e+00 5.9444851549098452e+00 5.0165838252963209e+00 0 1 0
1119 4 1 5.2000000000000002e-01 6.0059933533329801e-01 6.1297145378537001e+00 1.4219171004909896e+00 0 1 3
610 3 2 -1.0400000000000000e+00 3.5954408832325773e+00 6.4213706355445392e+00 2.0495884461043596e+00 0 -3 -1
587 3 1 5.2000000000000002e-01 5.4055139699926364e+00 1.0060765873390119e+01 4.0366844992057640e+00 0 1 1
835 3 2 -1.0400000000000000e+00 2.3207492967201029e+00 9.1274737566645570e+00 1.2036633903639389e+00 1 -1 2
910 4 2 -1.0400000000000000e+00 3.7723338034655844e+00 9.2089894145454547e+00 4.5928496725565786e+00 3 1 0
853 3 2 -1.0400000000000000e+00 2.5500061029901272e-01 8.3659602803237689e+00 3.1140297673419290e+00 2 0 -6
836 3 1 5.2000000000000002e-01 2.5462656455775492e+00 8.1972441935648721e+00 1.1973860257791160e+00 1 -1 2
612 3 1 5.2000000000000002e-01 4.4573119852749876e+00 6.6070920030536460e+00 1.6768732260412260e+00 0 -3 -1
912 4 1 5.2000000000000002e-01 3.3632119375782148e+00 8.5650376836821884e+00 4.0147714989605197e+00 3 1 0
911 4 1 5.2000000000000002e-01 3.1006701427982017e+00 9.4064577147941790e+00 5.2456160620617478e+00 3 1 0
837 3 1 5.2000000000000002e-01 1.4762560158065818e+00 9.1666565074817061e+00 1.6525812120385086e+00 1 -1 2
855 3 1 5.2000000000000002e-01 7.2362812356625217e-01 8.5236691542897223e+00 3.9336284284810246e+00 2 0 -6
1117 4 2 -1.0400000000000000e+00 4.3224549818028346e-01 6.2216727968768577e+00 4.8413705673345914e-01 0 1 3
129 1 1 5.2000000000000002e-01 8.0088398199068003e+00 5.6414891427893838e+00 1.3442198223317046e+00 0 -4 -2
128 1 1 5.2000000000000002e-01 9.0361748702442259e+00 5.9659785052395531e+00 2.8065309035884617e-01 0 -4 -2
251 1 1 5.2000000000000002e-01 9.9798353551667098e+00 5.9114542891837933e+00 3.0671327520678835e+00 -1 0 0
1049 4 1 5.2000000000000002e-01 6.3533496154977138e+00 5.6480452406416557e+00 3.4505832848631095e+00 -1 2 -1
1048 4 2 -1.0400000000000000e+00 7.1319263808641908e+00 6.1788819556576708e+00 3.2824716992461096e+00 -1 2 -1
1050 4 1 5.2000000000000002e-01 6.7932492935113871e+00 7.0622375595304847e+00 3.1368268699487944e+00 -1 2 -1
446 2 1 5.2000000000000002e-01 7.3559499405687294e+00 9.7482622036784434e+00 5.4983455811537114e+00 -3 -1 0
65 1 1 5.2000000000000002e-01 5.8792724778588576e+00 9.3968007765466446e+00 1.5886974638220224e+00 1 0 3
64 1 2 -1.0400000000000000e+00 6.1140975191446962e+00 8.4775033382039542e+00 1.4622840969769615e+00 1 0 3
586 3 2 -1.0400000000000000e+00 6.0261503844769075e+00 1.0758975443225003e+01 3.8280185154549020e+00 0 1 1
1093 4 2 -1.0400000000000000e+00 8.9935663872275633e+00 1.0695960270041402e+01 2.2256880566730439e+00 2 1 1
1094 4 1 5.2000000000000002e-01 8.4702207084474210e+00 1.0963287014288534e+01 1.4701255372608111e+00 2 1 1
1095 4 1 5.2000000000000002e-01 8.4396743027217820e+00 1.0889704200972755e+01 2.9819275626882114e+00 2 1 1
252 1 1 5.2000000000000002e-01 8.9409208002059550e+00 6.7856966620145238e+00 3.7366466226345478e+00 -1 0 0
66 1 1 5.2000000000000002e-01 6.8928700890571051e+00 8.5030015773657741e+00 9.0632201723940720e-01 1 0 3
250 1 2 -1.0400000000000000e+00 9.8862959758965125e+00 6.6558644834543577e+00 3.6615517881849606e+00 -1 0 0
1104 4 1 5.2000000000000002e-01 1.0500804888309395e+01 8.8221237927207348e+00 3.4169395302518479e+00 -2 2 2
378 2 1 5.2000000000000002e-01 1.1023533706996320e+01 8.4634085484144190e+00 7.9153221520023931e-01 1 -1 0
1103 4 1 5.2000000000000002e-01 1.1042086390666746e+01 1.0090969252800383e+01 2.7932915822614310e+00 -2 2 2
897 4 1 5.2000000000000002e-01 2.0281438999011064e-01 3.2087072778536827e+00 8.2272336280627041e+00 -1 -1 -3
510 2 1 5.2000000000000002e-01 2.2629315505475263e+00 5.1787440883399416e+00 1.0978105581066995e+01 1 0 -1
590 3 1 5.2000000000000002e-01 5.2489814586682755e+00 9.2330358367899334e-01 1.0069855228836266e+01 0 -2 -2
591 3 1 5.2000000000000002e-01 3.7872928200724565e+00 1.3100070953174234e+00 1.0146152595997931e+01 0 -2 -2
1058 4 1 5.2000000000000002e-01 5.5323104573196185e+00 3.7908148330981395e+00 9.9298850896609139e+00 1 2 2
1047 4 1 5.2000000000000002e-01 1.7989488139925758e+00 2.5363193923019640e+00 6.9954774305428877e+00 3 0 3
1045 4 2 -1.0400000000000000e+00 1.1838451543889394e+00 1.9935959494064397e+00 6.5021955726246059e+00 3 0 3
1046 4 1 5.2000000000000002e-01 1.6975945173044986e+00 1.6541648400510420e+00 5.7693444960842406e+00 3 0 3
896 4 1 5.2000000000000002e-01 5.0696047545797751e-01 4.4121747733322429e+00 9.0938667732545220e+00 -1 -1 -3
343 2 2 -1.0400000000000000e+00 2.7289095105009267e+00 2.6654234123375962e+00 9.1529027471970785e+00 -2 3 2
345 2 1 5.2000000000000002e-01 3.3762981973551254e+00 3.2886496752180152e+00 9.4826123704255885e+00 -2 3 2
508 2 2 -1.0400000000000000e+00 1.9330717224120701e+00 5.3286549625792352e+00 1.0092133132262294e+01 1 0 -1
344 2 1 5.2000000000000002e-01 1.8940667461057561e+00 3.1289682397266119e+00 9.2191997695277674e+00 -2 3 2
1057 4 2 -1.0400000000000000e+00 4.8155572835615672e+00 4.0282606559407474e+00 1.0518198601863466e+01 1 2 2
1059 4 1 5.2000000000000002e-01 4.8990329264311265e+00 4.9754622620163733e+00 1.0628067273306069e+01 1 2 2
1091 4 1 5.2000000000000002e-01 5.3761036701950315e+00 3.3823974864785287e+00 6.2729638204982958e+00 0 0 0
895 4 2 -1.0400000000000000e+00 2.4570429503822305e-01 3.4924951568820806e+00 9.1403904403959029e+00 -1 -1 -3
846 3 1 5.2000000000000002e-01 6.8240604926653292e-01 2.2761629069965678e-01 6.9886355884085214e+00 -1 1 6
589 3 2 -1.0400000000000000e+00 4.4780482945877447e+00 8.6137831593643888e-01 1.0633820214919117e+01 0 -2 -2
828 3 1 5.2000000000000002e-01 4.3185706747149821e-01 2.5593011692438021e+00 1.0794381657207166e+01 0 0 -2
12 1 1 5.2000000000000002e-01 1.0798839423139496e+01 3.9286608806491774e+00 7.9521860609008757e+00 -2 0 3
1056 4 1 5.2000000000000002e-01 7.5639249155985802e+00 1.8458853016520538e+00 8.8646434332771005e+00 1 1 -1
11 1 1 5.2000000000000002e-01 9.6897737932470385e+00 4.0388747418742117e+00 6.9276269507279986e+00 -2 0 3
100 1 2 -1.0400000000000000e+00 8.9109377110432355e+00 7.9685162453944214e-01 5.8772912338270293e+00 1 0 0
1055 4 1 5.2000000000000002e-01 8.0839886308473119e+00 3.2192136450115902e+00 9.2326080731138251e+00 1 1 -1
1054 4 2 -1.0400000000000000e+00 7.3384143226113219e+00 2.7754336111431286e+00 8.8283698961267909e+00 1 1 -1
787 3 2 -1.0400000000000000e+00 9.0881838509231461e+00 4.2771316448357766e+00 1.0737119435054442e+01 1 2 1
788 3 1 5.2000000000000002e-01 8.3731067840332951e+00 4.9040335659348244e+00 1.0628076012160736e+01 1 2 1
789 3 1 5.2000000000000002e-01 9.5865120448834826e+00 4.3373534925781057e+00 9.9220910010554473e+00 1 2 1
101 1 1 5.2000000000000002e-01 8.4104695088180197e+00 2.8148953610101626e-02 5.6036872333181051e+00 1 0 0
1090 4 2 -1.0400000000000000e+00 6.0918001160216351e+00 4.0141609889240888e+00 6.3427972486707729e+00 0 0 0
1092 4 1 5.2000000000000002e-01 6.5693844957013017e+00 3.7498232764448680e+00 7.1290987170593612e+00 0 0 0
102 1 1 5.2000000000000002e-01 9.6729758504925680e+00 4.3777780296753571e-01 6.3318189183860536e+00 1 0 0
629 3 1 5.2000000000000002e-01 9.4216582169482113e+00 1.5275956142489340e-02 8.9413573848371080e+00 0 2 1
10 1 2 -1.0400000000000000e+00 9.9089849209478746e+00 4.2604750633211026e+00 7.8326512051483466e+00 -2 0 3
221 1 1 5.2000000000000002e-01 1.0797521734267397e+01 2.2415289359550497e+00 5.8098716118371945e+00 -1 1 0
1087 4 2 -1.0400000000000000e+00 1.0928118263117446e+01 1.5695505785186830e+00 1.1024047977606141e+01 2 1 3
628 3 2 -1.0400000000000000e+00 8.5415760628804271e+00 2.4751192589918822e-01 9.2375850008110856e+00 0 2 1
705 3 1 5.2000000000000002e-01 2.6763444287766608e-01 6.1103750070018554e+00 6.2881939435061094e+00 1 -3 -2
703 3 2 -1.0400000000000000e+00 1.1180218550437975e+00 5.9642703361847360e+00 6.7025927994307821e+00 1 -3 -2
704 3 1 5.2000000000000002e-01 1.7490263161452919e+00 6.0323777344063227e+00 5.9860577354489362e+00 1 -3 -2
500 2 1 5.2000000000000002e-01 1.9441114932748853e+00 9.2612532548702902e+00 6.9177351305688619e+00 1 0 1
770 3 1 5.2000000000000002e-01 4.4163236460884221e+00 1.0135693396458555e+01 9.8989943069765616e+00 1 2 1
501 2 1 5.2000000000000002e-01 1.2855769181389309e+00 1.0507635961698170e+01 6.3656877685863638e+00 1 0 1
509 2 1 5.2000000000000002e-01 2.6120668647891678e+00 5.8541278877248626e+00 9.6689633673753299e+00 1 0 -1
498 2 1 5.2000000000000002e-01 1.3431054926141064e+00 7.2697877107397009e+00 7.7293788087640554e+00 2 -1 5
496 2 2 -1.0400000000000000e+00 1.6777124640170651e+00 7.9977521218032237e+00 8.2531512509175062e+00 2 -1 5
991 4 2 -1.0400000000000000e+00 7.3628783137159134e-02 9.7733203068804020e+00 1.0417522453199606e+01 1 -5 -2
499 2 2 -1.0400000000000000e+00 1.7279264732817905e+00 9.7026417605037665e+00 6.0963509345812090e+00 1 0 1
171 1 1 5.2000000000000002e-01 4.3572176138329750e+00 7.7184790945376154e+00 9.8912872206945064e+00 0 -1 -4
769 3 2 -1.0400000000000000e+00 3.7447651777169342e+00 9.6813552888349594e+00 1.0407732059217706e+01 1 2 1
169 1 2 -1.0400000000000000e+00 3.9087452572213506e+00 7.0293164310446228e+00 9.4012321220270199e+00 0 -1 -4
584 3 1 5.2000000000000002e-01 4.8339324389448324e+00 9.6538674325353782e+00 6.2851089461759093e+00 -2 3 -2
293 2 1 5.2000000000000002e-01 4.9467879994104074e+00 7.0920012748076875e+00 7.5869617640140632e+00 -1 1 -1
583 3 2 -1.0400000000000000e+00 5.5432029491735060e+00 9.9198548237979445e+00 6.8702732478011779e+00 -2 3 -2
170 1 1 5.2000000000000002e-01 3.1301582632574565e+00 7.4565624856357227e+00 9.0441719029286833e+00 0 -1 -4
771 3 1 5.2000000000000002e-01 2.9223761443188820e+00 1.0091474638955104e+01 1.0139944805623754e+01 1 2 1
497 2 1 5.2000000000000002e-01 9.1596982983780462e-01 8.3138814213607937e+00 8.7389887841012666e+00 2 -1 5
576 2 1 5.2000000000000002e-01 1.0185588049369503e+01 1.0693946005075734e+01 9.6073247590866071e+00 0 2 -2
445 2 2 -1.0400000000000000e+00 8.2808357449716503e+00 9.7666199017388866e+00 5.7442559402980518e+00 -3 -1 0
80 1 1 5.2000000000000002e-01 9.2421325393072262e+00 7.0658834816059022e+00 7.8504153205161478e+00 1 3 0
447 2 1 5.2000000000000002e-01 8.3718733544476880e+00 9.0644699632443757e+00 6.3884021066816192e+00 -3 -1 0
672 3 1 5.2000000000000002e-01 7.6989557618998639e+00 6.6075409605868938e+00 6.6980397681512409e+00 -2 -1 1
81 1 1 5.2000000000000002e-01 1.0036988092810732e+01 7.6616526037758819e+00 8.9928501322269945e+00 1 3 0
1041 4 1 5.2000000000000002e-01 7.7067910827583344e+00 8.2392334598797632e+00 9.5502112250295550e+00 0 2 0
670 3 2 -1.0400000000000000e+00 8.5102332409988968e+00 6.5321615480967017e+00 6.1956716651110773e+00 -2 -1 1
79 1 2 -1.0400000000000000e+00 9.1670644140257505e+00 7.6645256088087166e+00 8.5935322478158511e+00 1 3 0
294 2 1 5.2000000000000002e-01 5.5908212946428204e+00 5.9375747328660982e+00 6.8491226836573622e+00 -1 1 -1
585 3 1 5.2000000000000002e-01 5.7965033795662411e+00 9.1147458721834003e+00 7.3217842300170366e+00 -2 3 -2
292 2 2 -1.0400000000000000e+00 5.5770741906834527e+00 6.8936010886163039e+00 6.8944281464232606e+00 -1 1 -1
1040 4 1 5.2000000000000002e-01 6.8053413128152114e+00 9.4511069422042837e+00 9.6533848377573044e+00 0 2 0
1039 4 2 -1.0400000000000000e+00 6.8510600508712649e+00 8.5207517819502190e+00 9.8737902643464945e+00 0 2 0
671 3 1 5.2000000000000002e-01 8.6163411492217303e+00 5.5919595548830312e+00 6.0508450269497063e+00 -2 -1 1
574 2 2 -1.0400000000000000e+00 1.0674662567976181e+01 9.8831889433072675e+00 9.4669322674252534e+00 0 2 -2
91 1 2 -1.0400000000000000e+00 5.9454821470319938e+00 1.0984160446103560e+01 9.3514137941439923e+00 1 0 -3
932 4 1 5.2000000000000002e-01 6.6742210138559530e+00 7.0511911686126165e+00 1.0967167426600618e+01 0 -1 -2
494 2 1 5.2000000000000002e-01 4.2421162338717853e+00 3.9003276007041801e+00 1.4920660409875817e+01 4 0 0
493 2 2 -1.0400000000000000e+00 3.3562554119955621e+00 3.5861051368935493e+00 1.5101606613799156e+01 4 0 0
495 2 1 5.2000000000000002e-01 2.9921370934597449e+00 4.2308603739603363e+00 1.5708184899339624e+01 4 0 0
1052 4 1 5.2000000000000002e-01 1.2261709437533972e+00 4.9036703680793892e+00 1.6412822771754428e+01 1 2 -4
827 3 1 5.2000000000000002e-01 1.4151431238631047e+00 2.4449207315635197e+00 1.1939789353443107e+01 0 0 -2
946 4 2 -1.0400000000000000e+00 2.9194600450176083e+00 2.9312670168783401e+00 1.2530394178452816e+01 -1 0 -1
948 4 1 5.2000000000000002e-01 3.4053939662619155e+00 3.1052087192620252e+00 1.3336521168506835e+01 -1 0 -1
117 1 1 5.2000000000000002e-01 5.1183883768431766e+00 1.3854521570823026e+00 1.3784373810069530e+01 -1 0 1
188 1 1 5.2000000000000002e-01 3.4441461176303712e+00 1.4272285410634583e-01 1.5498822559693325e+01 0 0 -3
708 3 1 5.2000000000000002e-01 2.6989901289505636e-01 3.8745599360321070e+00 1.4375676814941833e+01 2 0 1
706 3 2 -1.0400000000000000e+00 6.2211444616896827e-01 3.4389695294997442e+00 1.5151842720491755e+01 2 0 1
826 3 2 -1.0400000000000000e+00 4.7916898312555811e-01 2.4225631594944836e+00 1.1740582317301097e+01 0 0 -2
707 3 1 5.2000000000000002e-01 1.5011518086739652e+00 3.1619362645644755e+00 1.4893433122839449e+01 2 0 1
116 1 1 5.2000000000000002e-01 4.5085154492998045e+00 8.4213994355323707e-01 1.2509712498905538e+01 -1 0 1
947 4 1 5.2000000000000002e-01 3.5449895603682542e+00 3.1132605077761752e+00 1.1829093437510849e+01 -1 0 -1
115 1 2 -1.0400000000000000e+00 4.7163309489270553e+00 6.0050882367097935e-01 1.3412294609200435e+01 -1 0 1
349 2 2 -1.0400000000000000e+00 5.9779291980744285e+00 2.7734110676424613e+00 1.4792434992421066e+01 3 0 2
351 2 1 5.2000000000000002e-01 6.5001198420422064e+00 2.1494807668537450e+00 1.5296676505874407e+01 3 0 2
350 2 1 5.2000000000000002e-01 6.4853311013029113e+00 3.5847368476143595e+00 1.4815308468313155e+01 3 0 2
735 3 1 5.2000000000000002e-01 7.2478713670017951e+00 5.1837707870582577e+00 1.6399423845176042e+01 -3 0 0
733 3 2 -1.0400000000000000e+00 7.9489235322376111e+00 4.5357671198354703e+00 1.6329801215609102e+01 -3 0 0
734 3 1 5.2000000000000002e-01 8.7362436053273722e+00 5.0030341422477544e+00 1.6609117665964327e+01 -3 0 0
1138 4 2 -1.0400000000000000e+00 1.0092233503228609e+01 1.7155616885905933e+00 1.5530374515409175e+01 1 1 -2
899 4 1 5.2000000000000002e-01 8.0348560419250319e+00 1.8093060952572420e+00 1.2457311247162677e+01 1 -2 -1
900 4 1 5.2000000000000002e-01 8.6343024051340791e+00 3.1802111448085157e+00 1.2226714110404300e+01 1 -2 -1
1089 4 1 5.2000000000000002e-01 1.0038984374265732e+01 1.8683301895495550e+00 1.1214840676275410e+01 2 1 3
898 4 2 -1.0400000000000000e+00 8.7042021067273829e+00 2.4081999310547779e+00 1.2788268226276779e+01 1 -2 -1
1140 4 1 5.2000000000000002e-01 9.8647122721252085e+00 2.2702026373676358e+00 1.4784164385056767e+01 1 1 -2
97 1 2 -1.0400000000000000e+00 7.5698228769273435e+00 3.7490183443599218e-01 1.1734014339067958e+01 0 0 -4
1139 4 1 5.2000000000000002e-01 9.5414753442941027e+00 2.0362891237390230e+00 1.6244538145121428e+01 1 1 -2
1071 4 1 5.2000000000000002e-01 1.0894920929895269e+01 4.4655999871772574e+00 1.1621101459819819e+01 4 0 1
1088 4 1 5.2000000000000002e-01 1.1010666715899397e+01 7.4282833406732895e-01 1.1499371123030087e+01 2 1 3
1053 4 1 5.2000000000000002e-01 2.1307311934531823e+00 6.1170793611466410e+00 1.6376719354890866e+01 1 2 -4
403 2 2 -1.0400000000000000e+00 6.1703048781465797e-01 1.1066321270104178e+01 1.5403830715852635e+01 1 0 1
1025 4 1 5.2000000000000002e-01 5.4011919885090212e+00 9.6996637448429883e+00 1.5986005049983417e+01 1 -1 -2
903 4 1 5.2000000000000002e-01 1.1665364205908804e+00 7.1034461657563215e+00 1.1754949947014760e+01 2 2 -1
635 3 1 5.2000000000000002e-01 4.3251896602319482e+00 9.0664880618133985e+00 1.1950643588509491e+01 0 -1 -3
370 2 2 -1.0400000000000000e+00 8.1168198076586551e-01 7.1113387003251383e+00 1.4685428759825610e+01 -1 -1 1
727 3 2 -1.0400000000000000e+00 3.8738859797989771e+00 6.8719333122919650e+00 1.5431046169888889e+01 2 0 -4
729 3 1 5.2000000000000002e-01 4.7304255649809450e+00 7.1106340753741160e+00 1.5785435046355918e+01 2 0 -4
983 4 1 5.2000000000000002e-01 2.2099585696603614e+00 6.8254539450659051e+00 1.3485286519475247e+01 -3 -1 -4
372 2 1 5.2000000000000002e-01 4.3595239471731462e-01 7.6156290762079326e+00 1.3963800884316235e+01 -1 -1 1
982 4 2 -1.0400000000000000e+00 2.6540860843468432e+00 6.7359441789698975e+00 1.2642099609148641e+01 -3 -1 -4
371 2 1 5.2000000000000002e-01 6.4843133087709326e-01 6.1979077057037175e+00 1.4450431591606662e+01 -1 -1 1
1026 4 1 5.2000000000000002e-01 4.1788929661452290e+00 9.0078320829054928e+00 1.5420986671436866e+01 1 -1 -2
992 4 1 5.2000000000000002e-01 3.2304161299162715e-01 9.8214286628055820e+00 1.1340399559959106e+01 1 -5 -2
405 2 1 5.2000000000000002e-01 7.6080926596240328e-01 1.0925788336307795e+01 1.6339674662009717e+01 1 0 1
728 3 1 5.2000000000000002e-01 4.0122048946316848e+00 6.8170756810017972e+00 1.4485484175970013e+01 2 0 -4
634 3 2 -1.0400000000000000e+00 4.6066529589659764e+00 8.7861866882911173e+00 1.2821528633276715e+01 0 -1 -3
636 3 1 5.2000000000000002e-01 5.5254854444242083e+00 9.0494741020447371e+00 1.2873082808600076e+01 0 -1 -3
901 4 2 -1.0400000000000000e+00 2.4969732467913017e-01 7.1789972901986134e+00 1.2019388085410705e+01 2 2 -1
1024 4 2 -1.0400000000000000e+00 4.4787224286526284e+00 9.8447884206311720e+00 1.5775720764734144e+01 1 -1 -2
984 4 1 5.2000000000000002e-01 3.1823009923688459e+00 7.5303317529437805e+00 1.2563557786667380e+01 -3 -1 -4
173 1 1 5.2000000000000002e-01 6.6947200384041592e+00 7.4799974989975375e+00 1.3750753954973494e+01 0 1 4
1128 4 1 5.2000000000000002e-01 7.0744612923972321e+00 9.0581042175229136e+00 1.1542855779316689e+01 0 2 -4
1136 4 1 5.2000000000000002e-01 8.4928030179885123e+00 1.0315510578519861e+01 1.5879086896565227e+01 -2 0 1
931 4 2 -1.0400000000000000e+00 6.5556306297287801e+00 6.1744603940467169e+00 1.1332547569420083e+01 0 -1 -2
1127 4 1 5.2000000000000002e-01 7.5328038532424166e+00 1.0101874776824987e+01 1.2539019863639165e+01 0 2 -4
1126 4 2 -1.0400000000000000e+00 7.1165150873564427e+00 9.2418738869037167e+00 1.2481304167516885e+01 0 2 -4
172 1 2 -1.0400000000000000e+00 6.9477046016778301e+00 6.5627532294864857e+00 1.3855120151391645e+01 0 1 4
1043 4 1 5.2000000000000002e-01 9.2448968878006745e+00 8.8335385995060243e+00 1.2594365614519807e+01 5 0 1
1042 4 2 -1.0400000000000000e+00 1.0043909842994649e+01 8.3436517960199801e+00 1.2788836584309285e+01 5 0 1
1044 4 1 5.2000000000000002e-01 1.0260067418808996e+01 8.5848586894022105e+00 1.3689571872504009e+01 5 0 1
981 4 1 5.2000000000000002e-01 1.1037835494082087e+01 7.2595871467225690e+00 1.6510307716883194e+01 0 -2 0
394 2 2 -1.0400000000000000e+00 6.4045282322347434e+00 7.9367753910764538e+00 1.6155726047137204e+01 0 -1 2
396 2 1 5.2000000000000002e-01 6.7693532411789432e+00 7.1909705878464116e+00 1.6632063734838709e+01 0 -1 2
