#! FIELDS time ene vol refcv.mean refcv.morethan q6.vmean
 0.000000 -25606.833718 10.094611 0.728888 239.771498 0.394115
 1.000000 -25562.911973 10.073357 0.740992 238.816725 0.402148
 2.000000 -25566.467314 10.196645 0.741276 239.571827 0.402314
 3.000000 -25518.121386 10.150578 0.734991 240.586313 0.400771
 4.000000 -25651.333680 10.053678 0.770089 245.374870 0.420874
 5.000000 -25544.256702 9.983896 0.738675 241.547712 0.395475
 6.000000 -25694.645476 9.925333 0.766023 245.880524 0.415007
 7.000000 -25627.612109 9.959647 0.746708 242.286481 0.401322
 8.000000 -25613.993080 10.029433 0.741851 241.859898 0.401743
 9.000000 -25614.243567 10.116499 0.721501 236.938695 0.388263
 10.000000 -25574.464995 10.148929 0.734011 237.551143 0.398304
 11.000000 -25456.001573 10.217634 0.713890 236.133367 0.388213
 12.000000 -25606.491959 10.095017 0.740868 240.785108 0.404264
 13.000000 -25515.200764 10.087495 0.746032 239.730010 0.405220
 14.000000 -25567.454577 10.088423 0.746650 239.504015 0.403956
 15.000000 -25538.580674 10.088133 0.726811 237.997346 0.391551
 16.000000 -25584.646529 10.112289 0.732487 237.600060 0.394027
 17.000000 -25596.050191 10.105459 0.744692 241.393604 0.405108
 18.000000 -25641.589133 10.021291 0.751593 241.986988 0.407110
 19.000000 -25617.989141 9.930850 0.764317 244.443721 0.414801
 20.000000 -25600.612790 9.916748 0.753068 238.426184 0.402135
 21.000000 -25533.364379 9.933609 0.760946 242.535854 0.415914
 22.000000 -25577.454556 10.043672 0.735958 239.045850 0.400268
 23.000000 -25640.820633 10.094003 0.747757 241.247588 0.406376
 24.000000 -25633.098059 10.113494 0.742333 243.591525 0.406170
 25.000000 -25648.761472 10.049411 0.762481 244.774853 0.416049
 26.000000 -25559.317900 10.078293 0.751058 243.004657 0.409183
 27.000000 -25437.686481 10.108338 0.710330 234.812737 0.382269
 28.000000 -25538.140509 10.160789 0.723477 238.321125 0.392403
 29.000000 -25500.146408 10.304079 0.715114 237.990640 0.390108
 30.000000 -25526.823276 10.250060 0.722066 237.507284 0.390001
 31.000000 -25571.765769 10.105769 0.763960 244.492277 0.416803
 32.000000 -25667.041447 10.057790 0.774761 243.014374 0.423912
 33.000000 -25717.811216 9.986327 0.780569 245.141704 0.426375
 34.000000 -25378.513193 9.987036 0.693452 229.325997 0.366700
 35.000000 -25499.642413 10.029070 0.726356 235.400788 0.389894
 36.000000 -25547.051985 10.092101 0.738755 239.690631 0.400601
 37.000000 -25608.952472 10.092695 0.756687 239.768281 0.410638
 38.000000 -25531.830106 10.150100 0.724372 236.518334 0.391340
 39.000000 -25552.603164 10.125576 0.733909 238.591933 0.394656
 40.000000 -25512.619103 10.118519 0.742889 243.155778 0.406647
 41.000000 -25453.099577 10.103759 0.713031 233.969857 0.382568
 42.000000 -25527.193504 10.076533 0.739690 240.742304 0.401564
 43.000000 -25482.148358 10.073419 0.720115 236.800964 0.388949
 44.000000 -25583.356536 9.997612 0.761074 244.727998 0.413271
 45.000000 -25471.947344 10.108207 0.717866 232.773542 0.385259
 46.000000 -25553.974840 10.154902 0.744991 241.705961 0.407329
 47.000000 -25530.304909 10.237322 0.731538 240.430431 0.398256
 48.000000 -25579.008870 10.139013 0.739288 241.079153 0.402414
 49.000000 -25605.381103 10.055397 0.752978 241.728676 0.408366
 50.000000 -25561.376133 10.003205 0.717126 236.708932 0.384619
 51.000000 -25547.144911 10.029136 0.724340 240.423608 0.389865
 52.000000 -25516.684190 9.994399 0.728455 235.311582 0.389019
 53.000000 -25547.162466 10.109214 0.740701 241.613753 0.400899
 54.000000 -25588.212597 10.179056 0.739858 241.606995 0.404124
 55.000000 -25577.812104 10.142500 0.741527 238.525176 0.401839
 56.000000 -25579.510832 10.126693 0.760871 244.430792 0.418519
 57.000000 -25549.213729 10.082734 0.747247 242.595947 0.408242
 58.000000 -25533.971106 10.078224 0.725872 239.514075 0.393386
 59.000000 -25519.727234 10.064730 0.743022 240.585651 0.405453
 60.000000 -25716.195666 9.983343 0.781196 245.742067 0.423974
 61.000000 -25594.887588 10.017782 0.750491 242.372648 0.407158
 62.000000 -25561.386898 10.105912 0.725659 239.954713 0.392350
 63.000000 -25624.364033 10.144654 0.743308 236.928813 0.402660
 64.000000 -25504.938772 10.143204 0.704547 232.295373 0.373100
 65.000000 -25510.172077 10.134386 0.733299 238.760485 0.397099
 66.000000 -25590.475028 10.103603 0.741043 241.882515 0.404029
 67.000000 -25640.723087 10.029685 0.750683 242.028820 0.407785
 68.000000 -25594.311619 10.036708 0.757330 244.439262 0.414609
 69.000000 -25481.735013 10.017092 0.712935 235.372162 0.383928
 70.000000 -25556.831494 10.117540 0.734579 241.159744 0.398544
 71.000000 -25647.708933 10.110330 0.762276 243.268634 0.417432
 72.000000 -25575.782304 10.086710 0.733331 240.214015 0.398652
 73.000000 -25655.143489 10.061248 0.758227 244.900186 0.413936
 74.000000 -25514.904957 10.009994 0.731580 238.484818 0.393674
 75.000000 -25532.508961 9.988725 0.740667 238.330053 0.400045
 76.000000 -25569.354546 10.006096 0.741638 241.797892 0.400737
 77.000000 -25527.315090 10.082098 0.743285 240.703343 0.405948
 78.000000 -25573.734615 10.123882 0.753981 243.940071 0.412794
 79.000000 -25497.400712 10.241871 0.734403 241.998781 0.402525
 80.000000 -25496.858996 10.226541 0.733747 238.523466 0.399734
 81.000000 -25500.166862 10.171786 0.741157 240.310009 0.405274
 82.000000 -25539.293194 10.087629 0.752894 241.572137 0.409205
 83.000000 -25729.352586 10.015449 0.770264 245.865049 0.421021
 84.000000 -25593.468293 9.951823 0.758185 242.752724 0.410420
 85.000000 -25643.303493 10.003295 0.765782 244.985497 0.418333
 86.000000 -25618.448464 10.078458 0.760714 244.870609 0.413590
 87.000000 -25564.174755 10.071736 0.749184 241.417321 0.405903
 88.000000 -25488.588553 10.079337 0.742325 241.884869 0.403493
 89.000000 -25698.399789 10.132327 0.770952 245.711681 0.420817
 90.000000 -25518.272964 10.168626 0.726666 238.286917 0.393381
 91.000000 -25547.929082 10.161054 0.743727 242.255967 0.405285
 92.000000 -25425.471218 10.206290 0.728979 237.714699 0.396022
 93.000000 -25536.558946 10.101308 0.738810 239.531435 0.399047
 94.000000 -25547.627162 10.010077 0.735665 234.313023 0.394379
 95.000000 -25658.107769 10.020594 0.764386 245.379418 0.416006
 96.000000 -25510.280282 10.056376 0.742228 242.653824 0.404992
 97.000000 -25598.314584 10.014576 0.750408 242.512077 0.407843
 98.000000 -25506.402286 9.948001 0.710883 233.134752 0.375700
 99.000000 -25717.382034 9.999359 0.767671 243.869500 0.417159
 100.000000 -25616.165293 10.094541 0.764475 244.926406 0.419395
 101.000000 -25615.417352 10.160158 0.746102 243.023253 0.408868
 102.000000 -25402.087124 10.270678 0.714395 237.012755 0.388014
 103.000000 -25636.009260 10.200136 0.763579 242.103449 0.417423
 104.000000 -25434.914276 10.143390 0.699326 229.863146 0.373531
 105.000000 -25559.779543 9.968430 0.735928 240.316420 0.399578
 106.000000 -25665.170443 9.975571 0.760743 242.672397 0.411169
 107.000000 -25559.987749 10.042442 0.745230 237.230893 0.399636
 108.000000 -25702.586121 10.048497 0.780778 245.060025 0.428576
 109.000000 -25623.930197 10.067710 0.750206 242.408426 0.409053
 110.000000 -25617.738703 10.091004 0.734818 238.302905 0.396520
 111.000000 -25558.125776 10.062819 0.721586 231.510766 0.383160
