#temp  pres  fraction_folded  deltaG  # N_fold=4953649 N_unfold=6646351
270.0 1.0 0.89757014757 2.1705130784
280.816326531 1.0 0.889222683819 2.08282566638
291.632653061 1.0 0.874685817617 1.94304071338
302.448979592 1.0 0.858078836815 1.79942426508
313.265306122 1.0 0.833630326412 1.61157778869
324.081632653 1.0 0.804693361865 1.41589046118
334.897959184 1.0 0.770937053183 1.21360988444
345.714285714 1.0 0.732778766691 1.00876693287
356.530612245 1.0 0.671121844269 0.713263371735
367.346938776 1.0 0.605553718065 0.428660312381
378.163265306 1.0 0.537721823361 0.151174545672
388.979591837 1.0 0.464079710776 -0.14392910794
399.795918367 1.0 0.386987416866 -0.459993284919
410.612244898 1.0 0.316112653019 -0.771694559708
421.428571429 1.0 0.257769214646 -1.05759555855
432.244897959 1.0 0.190886102027 -1.44426277003
443.06122449 1.0 0.152390965958 -1.71597012171
453.87755102 1.0 0.124353774238 -1.95183163598
464.693877551 1.0 0.093181983193 -2.27538739737
475.510204082 1.0 0.0692306834314 -2.59856729977
486.326530612 1.0 0.0524321887688 -2.89437781077
497.142857143 1.0 0.0383906363332 -3.22079471696
507.959183673 1.0 0.029341225257 -3.49898145772
518.775510204 1.0 0.162982841147 -1.63619964447
529.591836735 1.0 0.0147423603698 -4.20217816247
540.408163265 1.0 0.00016088720237 -8.73464614477
551.224489796 1.0 1.74224952345e-10 -22.470673822
562.040816327 1.0 7.82832632249e-12 -25.5732723807
572.857142857 1.0 9.62966013502e-14 -29.971343369
583.673469388 1.0 1.94787525873e-15 -33.8720372273
594.489795918 1.0 6.41117709829e-16 -34.9833185992
605.306122449 1.0 2.59409724318e-17 -38.190708008
616.12244898 1.0 8.61495427367e-21 -46.2007873907
626.93877551 1.0 1.12700886102e-24 -55.1424751343
637.755102041 1.0 2.96362397032e-31 -70.293725049
648.571428571 1.0 1.40531754424e-33 -75.6450447814
659.387755102 1.0 7.7700772218e-36 -80.842783245
670.204081633 1.0 3.51613223363e-38 -86.2408719455
681.020408163 1.0 5.95190980282e-40 -90.3196915764
691.836734694 1.0 1.51739119672e-37 -84.7786558984
702.653061224 1.0 9.09467838716e-37 -82.9879589909
713.469387755 1.0 1.30902320844e-38 -87.2289523171
724.285714286 1.0 1.5987762871e-40 -91.6341652037
735.102040816 1.0 1.81744128154e-42 -96.1111442831
745.918367347 1.0 2.11279149524e-44 -100.565734035
756.734693878 1.0 2.66348546243e-46 -104.939278688
767.551020408 1.0 3.72939728857e-48 -109.207837828
778.367346939 1.0 5.83832128029e-50 -113.364811346
789.183673469 1.0 1.02155122819e-51 -117.410517459
800.0 1.0 1.99229617831e-53 -121.347722097

270.0 82.612244898 0.896473134926 2.15863718102
280.816326531 82.612244898 0.889350010622 2.08411890027
291.632653061 82.612244898 0.872492163271 1.92317584486
302.448979592 82.612244898 0.858131236585 1.79985461522
313.265306122 82.612244898 0.836337891206 1.63122871728
324.081632653 82.612244898 0.802450806144 1.40168291623
334.897959184 82.612244898 0.771677946712 1.2178101488
345.714285714 82.612244898 0.731643580971 1.00297746544
356.530612245 82.612244898 0.668462414903 0.701238989856
367.346938776 82.612244898 0.603158355156 0.418642452822
378.163265306 82.612244898 0.537896432207 0.151876997769
388.979591837 82.612244898 0.46363328015 -0.145724210717
399.795918367 82.612244898 0.387928775695 -0.456026900349
410.612244898 82.612244898 0.319096915289 -0.757925116496
421.428571429 82.612244898 0.257458459267 -1.05922043237
432.244897959 82.612244898 0.199681838968 -1.38828405518
443.06122449 82.612244898 0.149288288839 -1.74019404538
453.87755102 82.612244898 0.120922700926 -1.98372132748
464.693877551 82.612244898 0.0952277757736 -2.25141156451
475.510204082 82.612244898 0.0697128961473 -2.59110792804
486.326530612 82.612244898 0.0590838862336 -2.7678957551
497.142857143 82.612244898 0.0411324703657 -3.14895508867
507.959183673 82.612244898 0.036595444257 -3.2705496642
518.775510204 82.612244898 0.0335237918734 -3.36140128989
529.591836735 82.612244898 0.0555784073493 -2.83277790003
540.408163265 82.612244898 0.00954114521116 -4.64255480408
551.224489796 82.612244898 3.59244348579e-05 -10.2340569322
562.040816327 82.612244898 5.06750889759e-08 -16.7978313381
572.857142857 82.612244898 2.56361648846e-09 -19.781846882
583.673469388 82.612244898 3.92025733451e-11 -23.9622787247
594.489795918 82.612244898 1.28017748431e-12 -27.384022388
605.306122449 82.612244898 9.21255100856e-14 -30.0156245075
616.12244898 82.612244898 1.75369117436e-15 -33.9770535858
626.93877551 82.612244898 1.03664178454e-19 -43.7131303317
637.755102041 82.612244898 2.10020574803e-22 -49.9148367307
648.571428571 82.612244898 5.88963209531e-28 -62.6991890707
659.387755102 82.612244898 2.84451261458e-30 -68.0321610499
670.204081633 82.612244898 1.38309027311e-32 -73.3584026519
681.020408163 82.612244898 5.15583262692e-35 -78.950349632
691.836734694 82.612244898 2.97755135496e-35 -79.499376985
702.653061224 82.612244898 5.54925586299e-33 -74.2716442288
713.469387755 82.612244898 4.05953388901e-34 -76.8868250004
724.285714286 82.612244898 4.89913752422e-36 -81.3040041736
735.102040816 82.612244898 5.27595293548e-38 -85.8350742195
745.918367347 82.612244898 5.55009645338e-40 -90.3895884132
756.734693878 82.612244898 6.17608408172e-42 -94.8878894789
767.551020408 82.612244898 7.56733773528e-44 -99.2899027724
778.367346939 82.612244898 1.0354726422e-45 -103.581471203
789.183673469 82.612244898 1.5866112101e-47 -107.759898943
800.0 82.612244898 2.71802831816e-49 -111.826762822

270.0 164.224489796 0.894911889029 2.14192611505
280.816326531 164.224489796 0.888891289856 2.0794658517
